Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
PGDM1400+PGT121,SO032_A2_8_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.006,
PGDM1400+PGT121,SO186_H6_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.004,
PGDM1400+PGT121,SO225_H11_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.004,
PGDM1400+PGT121,SO405_T24_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.021,
PGDM1400+PGT121,SO431_C1_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.015,0.112,
PGDM1400+PGT121,SO607_B6_9,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGDM1400+PGT121,SO706_T10B_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.026,0.081,
PGDM1400+PGT121,T250_4,Sok et al. PNAS USA 111:17624 (2014),25422458,0.001,,
PGDM1400+PGT121,T251_18,Sok et al. PNAS USA 111:17624 (2014),25422458,0.675,,
PGDM1400+PGT121,T255_34,Sok et al. PNAS USA 111:17624 (2014),25422458,0.056,,
PGDM1400+PGT121,T257_31,Sok et al. PNAS USA 111:17624 (2014),25422458,0.003,,
PGDM1400+PGT121,T278_50,Sok et al. PNAS USA 111:17624 (2014),25422458,0.108,,
PGDM1400+PGT121,TRJO4551_58,Sok et al. PNAS USA 111:17624 (2014),25422458,0.256,,
PGDM1400+PGT121,TRO_11,Sok et al. PNAS USA 111:17624 (2014),25422458,0.011,,
PGDM1400+PGT121,WEAU_D15_410,Sok et al. PNAS USA 111:17624 (2014),25422458,0.007,,
PGDM1400+PGT121,WITO4160_33,Sok et al. PNAS USA 111:17624 (2014),25422458,0.002,,
PGDM1400+PGT121,X1193_C1,Sok et al. PNAS USA 111:17624 (2014),25422458,0.009,,
PGDM1400+PGT121,X1254_C3,Sok et al. PNAS USA 111:17624 (2014),25422458,0.033,,
PGDM1400+PGT121,X1632_S2_B10,Sok et al. PNAS USA 111:17624 (2014),25422458,0.008,,
PGDM1400+PGT121,X2088_C9,Sok et al. PNAS USA 111:17624 (2014),25422458,0.004,,
PGDM1400+PGT121,ZM106_9,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.004,
PGDM1400+PGT121,ZM109_4,Sok et al. PNAS USA 111:17624 (2014),25422458,0.014,,
PGDM1400+PGT121,ZM109_4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.037,0.244,
PGDM1400+PGT121,ZM135_10A,Sok et al. PNAS USA 111:17624 (2014),25422458,0.606,,
PGDM1400+PGT121,ZM135_10A,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.196,1.216,
PGDM1400+PGT121,ZM197_7,Sok et al. PNAS USA 111:17624 (2014),25422458,0.055,,
PGDM1400+PGT121,ZM197_7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.041,0.207,
PGDM1400+PGT121,ZM214_15,Sok et al. PNAS USA 111:17624 (2014),25422458,0.115,,
PGDM1400+PGT121,ZM214_15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.203,1.438,
PGDM1400+PGT121,ZM215_8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.01,
PGDM1400+PGT121,ZM233_6,Sok et al. PNAS USA 111:17624 (2014),25422458,0.005,,
PGDM1400+PGT121,ZM233_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.001,
PGDM1400+PGT121,ZM246F,Sok et al. PNAS USA 111:17624 (2014),25422458,0.033,,
PGDM1400+PGT121,ZM246F,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.032,0.131,
PGDM1400+PGT121,ZM247_V1,Sok et al. PNAS USA 111:17624 (2014),25422458,0.007,,
PGDM1400+PGT121,ZM247_V1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.005,0.019,
PGDM1400+PGT121,ZM249_1,Sok et al. PNAS USA 111:17624 (2014),25422458,0.001,,
PGDM1400+PGT121,ZM249_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.011,0.524,
PGDM1400+PGT121,ZM53_12,Sok et al. PNAS USA 111:17624 (2014),25422458,0.001,,
PGDM1400+PGT121,ZM53_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,<0.001,
PGDM1400+PGT121,ZM55_28A,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.016,0.057,
PGT121+PGT145,0041_V3_C18,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.048,
PGT121+PGT145,0077_V1_C16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.15,1.924,
PGT121+PGT145,0921_V2_C14,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.023,1.028,
PGT121+PGT145,0933_V4_C4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,0984_V2_C2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.236,1.132,
PGT121+PGT145,1107356_07,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.032,0.115,
PGT121+PGT145,1143465_14,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.03,0.104,
PGT121+PGT145,1170887_08,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.101,2.689,
PGT121+PGT145,1245045,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.033,0.233,
PGT121+PGT145,1394_C9G1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.005,
PGT121+PGT145,1811_B3_23,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.019,0.071,
PGT121+PGT145,18814602_H8_F3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,<0.001,
PGT121+PGT145,19157834_V1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.003,0.017,
PGT121+PGT145,19252094_A5_G2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.006,0.04,
PGT121+PGT145,19314479_A2_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,5.799,>50,
PGT121+PGT145,19707346_E8_C6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,19715820_A10_H2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.035,
PGT121+PGT145,20104663_E11_D2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.003,0.013,
PGT121+PGT145,20198102_E9_G1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.017,0.111,
PGT121+PGT145,20258279_V2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,2.663,11.631,
PGT121+PGT145,20286961_C1_H8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.269,2.063,
PGT121+PGT145,20355851_20,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.939,3.431,
PGT121+PGT145,20358510_01,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.514,4.364,
PGT121+PGT145,20417927_07,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,6.347,>50,
PGT121+PGT145,20721190,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.411,1.863,
PGT121+PGT145,20803520,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.024,0.101,
PGT121+PGT145,20883229_C9_H6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.042,0.206,
PGT121+PGT145,20915593,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.028,
PGT121+PGT145,20927783,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.006,0.058,
PGT121+PGT145,20965238,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,21197826_V1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.907,4.647,
PGT121+PGT145,21203310_G7_C3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.036,0.175,
PGT121+PGT145,21261106_C12_H2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.071,3.177,
PGT121+PGT145,21283649,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.341,7.357,
PGT121+PGT145,21369737_G11_F2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,21399975_E2_B3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.01,
PGT121+PGT145,21492713_B11_E3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.016,
PGT121+PGT145,21502011_F12_E2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.008,0.044,
PGT121+PGT145,21561324_D3_B5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.02,0.08,
PGT121+PGT145,234_F1_16_57,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.075,
PGT121+PGT145,235080_3G7_REV,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.002,
PGT121+PGT145,2759058_F10_B6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.136,1.791,
PGT121+PGT145,2768732_C5_16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.06,0.864,
PGT121+PGT145,2833264,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.013,0.145,
PGT121+PGT145,2865_A11_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.391,1.834,
PGT121+PGT145,2869751_A4_D3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.12,0.446,
PGT121+PGT145,2891391_A2_E1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,2969249,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,304_F2_1_11,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,17.399,>50,
PGT121+PGT145,3168_V4_C10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.008,0.055,
PGT121+PGT145,3312_D6_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.348,5.498,
PGT121+PGT145,3426_V5_C17,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.006,0.027,
PGT121+PGT145,346_F4_D2_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.022,0.079,
PGT121+PGT145,3514597,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.036,
PGT121+PGT145,3545883_G1_E1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.032,0.283,
PGT121+PGT145,3603_C11_13,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.028,0.128,
PGT121+PGT145,3637_V5_C3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,3728_V2_C6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.503,4.395,
PGT121+PGT145,377_V4_C09,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.222,0.799,
PGT121+PGT145,3873_V1_C24,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.008,
PGT121+PGT145,541_F1_A7_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.275,9.002,
PGT121+PGT145,556_F2_3_25,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.043,0.151,
PGT121+PGT145,569_F1_37_10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,3.323,32.158,
PGT121+PGT145,6022_V7_C24,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.037,0.124,
PGT121+PGT145,6040_V4_C15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.067,
PGT121+PGT145,6146_V7_C23,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.003,0.008,
PGT121+PGT145,6322_V4_C1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.133,2.334,
PGT121+PGT145,6471_V1_C16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,6631_V3_C10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,47.237,>50,
PGT121+PGT145,6644_V2_C33,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.011,0.117,
PGT121+PGT145,6785_V5_C14,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.008,0.039,
PGT121+PGT145,6838_V1_C35,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.044,0.567,
PGT121+PGT145,6980_V0_C31,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.111,0.481,
PGT121+PGT145,703010010_C4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.006,
PGT121+PGT145,703010054_2A2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,703010131_1E2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.057,0.99,
PGT121+PGT145,703010200_1E5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.007,
PGT121+PGT145,703010217_B6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.003,
PGT121+PGT145,703010228_1C4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.077,0.855,
PGT121+PGT145,704010042_2E5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.43,
PGT121+PGT145,704010069_C6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.941,12.576,
PGT121+PGT145,704010083_B8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.203,1.296,
PGT121+PGT145,704809221_1B3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.021,0.105,
PGT121+PGT145,704810053_2B7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,3.55,30.476,
PGT121+PGT145,705010067_TF,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.76,6.669,
PGT121+PGT145,705010185_TF,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.354,1.687,
PGT121+PGT145,705010198_TF,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.014,0.098,
PGT121+PGT145,706010164_1A7_REV,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.012,0.053,
PGT121+PGT145,722_G4_16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.011,0.026,
PGT121+PGT145,98_F4_H5_13,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.506,6.499,
PGT121+PGT145,B005018_8_F6_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.424,15.441,
PGT121+PGT145,B005582_7_G7_8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,2.664,15.976,
PGT121+PGT145,BF1266_431A,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.824,18.834,
PGT121+PGT145,CA146_H3_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.006,0.019,
PGT121+PGT145,CA240_A5_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.006,
PGT121+PGT145,CA327_D2_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.216,1.074,
PGT121+PGT145,CA392_H2_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.004,0.072,
PGT121+PGT145,CA457_H1_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.042,0.148,
PGT121+PGT145,CAP129_1_15_B2_13,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.29,8.872,
PGT121+PGT145,CAP136_1_16_E6_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.054,0.197,
PGT121+PGT145,CAP174_1_06_F3_1B,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.004,0.011,
PGT121+PGT145,CAP177_1A3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.019,0.114,
PGT121+PGT145,CAP188_1_D1_14_REV,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,2.706,18.972,
PGT121+PGT145,CAP200_B8A,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.009,
PGT121+PGT145,CAP206_1_B5_Y681D,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.028,
PGT121+PGT145,CAP210_TA5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,2.288,14.327,
PGT121+PGT145,CAP220_2_00_A8_5B,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,CAP221_B14,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,42.441,>50,
PGT121+PGT145,CAP224_1_18_C7_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.018,0.097,
PGT121+PGT145,CAP225_1_06_A2_18,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.075,0.377,
PGT121+PGT145,CAP237_1_22_B2_2_39,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.986,>50,
PGT121+PGT145,CAP244_D3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,12.998,>50,
PGT121+PGT145,CAP258_2_00_X_23,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.258,2.541,
PGT121+PGT145,CAP260_2_00_TA1_1B,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.745,45.66,
PGT121+PGT145,CAP266_2_00_E9_H6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.037,0.425,
PGT121+PGT145,CAP269_2_00_F11_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,3.095,14.442,
PGT121+PGT145,CAP290_2_00_23_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.028,0.566,
PGT121+PGT145,CAP291_2_00_H2_15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.008,0.036,
PGT121+PGT145,CAP292_2_00_12_4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.208,0.979,
PGT121+PGT145,CAP301_2_00_C3_20,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.008,
PGT121+PGT145,CAP304_2_00_F6_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.135,0.472,
PGT121+PGT145,CAP306_2_00_F9_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.013,0.068,
PGT121+PGT145,CAP307_2_00_24_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.079,0.28,
PGT121+PGT145,CAP308_2_00_E11_35,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.074,
PGT121+PGT145,CAP310_2_00_20_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.054,1.597,
PGT121+PGT145,CAP317_2_00_D4_10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.054,0.565,
PGT121+PGT145,CAP323_2_00_B6_45,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.014,0.1,
PGT121+PGT145,CAP326_2_00_D9_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.063,0.221,
PGT121+PGT145,CAP327_2_00_C6_37,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,5.643,>50,
PGT121+PGT145,CAP330_2_00_F2_41,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.012,
PGT121+PGT145,CAP331_2_00_D7_39,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.027,
PGT121+PGT145,CAP332_2_00_C10_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.017,0.064,
PGT121+PGT145,CAP340_2_00_B3_16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.044,0.357,
PGT121+PGT145,CAP341_2_00_C10_18,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.007,
PGT121+PGT145,CAP343_2_00_21_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.015,0.061,
PGT121+PGT145,CAP347_2_00_B1_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.083,
PGT121+PGT145,CAP363_2_00_10_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.033,
PGT121+PGT145,CAP37_1_18_D2_19,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.003,0.008,
PGT121+PGT145,CAP378_2_00_D2_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.897,32.085,
PGT121+PGT145,CAP382_2_00_D7_19,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.898,35.505,
PGT121+PGT145,CAP40_2_01_A3_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.044,0.149,
PGT121+PGT145,CAP45_G3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.009,
PGT121+PGT145,CAP69_1_12_TA7_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.006,0.026,
PGT121+PGT145,CE0089_G2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.071,0.327,
PGT121+PGT145,CE0393_C3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.275,2.089,
PGT121+PGT145,CE0626_E6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.008,0.024,
PGT121+PGT145,CE0665_F2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.044,0.106,
PGT121+PGT145,CE0682_E4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,13.751,>50,
PGT121+PGT145,CE0985_H7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.02,0.099,
PGT121+PGT145,CE1086_B2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.006,
PGT121+PGT145,CE1172_H1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.02,0.058,
PGT121+PGT145,CE1176_A3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.029,
PGT121+PGT145,CE2010_F5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,CE2052_G10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.013,
PGT121+PGT145,CE2060_G9,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.072,1.24,
PGT121+PGT145,CE2103_E8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,3.175,>50,
PGT121+PGT145,CH0694,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.164,0.571,
PGT121+PGT145,CH505_W4_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,11.487,>50,
PGT121+PGT145,CT072_56_7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.003,
PGT121+PGT145,CT140_140_B6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.027,
PGT121+PGT145,CT184_D3_15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,<0.001,
PGT121+PGT145,CT349_39_16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.005,0.013,
PGT121+PGT145,CT431_G6_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.074,0.265,
PGT121+PGT145,CT565_C7_48,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.263,3.216,
PGT121+PGT145,CT810_G4_7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.004,0.037,
PGT121+PGT145,CT823_B6_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.012,0.04,
PGT121+PGT145,CT885_H3_2,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,1.037,5.747,
PGT121+PGT145,CT966_E1_7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.009,
PGT121+PGT145,CT977_69_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.011,
PGT121+PGT145,DU151_02,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.004,
PGT121+PGT145,DU156_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.002,
PGT121+PGT145,DU172_17,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.047,0.575,
PGT121+PGT145,DU422_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.057,
PGT121+PGT145,KO224_T87_2_4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.023,
PGT121+PGT145,KO243_H6_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.012,0.083,
PGT121+PGT145,KO426_T78_10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,15.091,>50,
PGT121+PGT145,KO459_T68_4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.005,0.056,
PGT121+PGT145,KO756_38_TB12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.003,0.012,
PGT121+PGT145,KO870_C2_10,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,6.555,>50,
PGT121+PGT145,ME067_A10_15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.786,6.392,
PGT121+PGT145,ME178_G6_16,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.029,0.203,
PGT121+PGT145,SO032_A2_8_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.008,
PGT121+PGT145,SO186_H6_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,<0.001,0.01,
PGT121+PGT145,SO225_H11_12,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.001,0.005,
PGT121+PGT145,SO405_T24_5,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.007,0.022,
PGT121+PGT145,SO431_C1_1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.021,0.128,
PGT121+PGT145,SO607_B6_9,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,>50,>50,
PGT121+PGT145,SO706_T10B_3,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.049,0.183,
PGT121+PGT145,ZM106_9,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.002,0.005,
PGT121+PGT145,ZM109_4,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.082,0.894,
PGT121+PGT145,ZM135_10A,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.446,2.568,
PGT121+PGT145,ZM197_7,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.727,5.386,
PGT121+PGT145,ZM214_15,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.242,1.706,
PGT121+PGT145,ZM215_8,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.009,0.041,
PGT121+PGT145,ZM233_6,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.004,0.106,
PGT121+PGT145,ZM246F,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.051,0.191,
PGT121+PGT145,ZM247_V1,Wagh et al. PLoS Pathog 12:e1005520 (2016),27028935,0.022,0.057,
