Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
polyclonal BN469 M24,QD435_100M_A4,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,106
polyclonal BN469 M24,SF162,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,1691
polyclonal BN469 M24,THRO4156,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,<100
polyclonal BN469 M24,TRJO4551_58,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,199
polyclonal BN469 M24,TRO_11,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,120
polyclonal BN469 M24,ZM109_4,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,165
polyclonal BT326 M12,BF535_A1,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,<100
polyclonal BT326 M12,BJ613_E1,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,173
polyclonal BT326 M12,CAAN5342,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,130
polyclonal BT326 M12,CAP210_E8,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,192
polyclonal BT326 M12,DU156_12,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,<100
polyclonal BT326 M12,DU172_17,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,197
polyclonal BT326 M12,DU422_1,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,469
polyclonal BT326 M12,PVO_4,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,149
polyclonal BT326 M12,Q168_A2,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,114
polyclonal BT326 M12,Q23_17,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,123
polyclonal BT326 M12,Q259_D2_26,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,<100
polyclonal BT326 M12,Q461_D1_PNS0D,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,1944
polyclonal BT326 M12,Q769_B9_PNS79D,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,189
polyclonal BT326 M12,Q842_D12,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,166
polyclonal BT326 M12,Q842_D16,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,147
polyclonal BT326 M12,QB857_110I_B3,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,118
polyclonal BT326 M12,QC406_70M_F3,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,166
polyclonal BT326 M12,QD435_100M_A4,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,128
polyclonal BT326 M12,SF162,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,>3200
polyclonal BT326 M12,THRO4156,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,<100
polyclonal BT326 M12,TRJO4551_58,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,222
polyclonal BT326 M12,TRO_11,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,384
polyclonal BT326 M12,ZM109_4,Goo et al. Nat Med. 20:655-8 (2014),24859529,,,212
polyclonal CAP206,6535_3,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,92RW009,Gray et al. J Virol 83:11265 (2009a),19692477,,,915
polyclonal CAP206,AC10_29,Gray et al. J Virol 83:11265 (2009a),19692477,,,111
polyclonal CAP206,CAAN5342,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,CAP206_1_B5,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,6143
polyclonal CAP206,CAP210_E8,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,CAP244_D3,Gray et al. J Virol 83:11265 (2009a),19692477,,,75
polyclonal CAP206,CAP256_PI,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,CAP45_G3,Gray et al. J Virol 83:11265 (2009a),19692477,,,4720
polyclonal CAP206,COT6_15,Gray et al. J Virol 83:11265 (2009a),19692477,,,1236
polyclonal CAP206,COT6_15,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,1256
polyclonal CAP206,DU151_02,Gray et al. J Virol 83:11265 (2009a),19692477,,,105
polyclonal CAP206,DU156_12,Gray et al. J Virol 83:11265 (2009a),19692477,,,692
polyclonal CAP206,DU156_12,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,232
polyclonal CAP206,DU172_17,Gray et al. J Virol 83:11265 (2009a),19692477,,,234
polyclonal CAP206,DU422_1,Gray et al. J Virol 83:11265 (2009a),19692477,,,165
polyclonal CAP206,DU422_1,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,90
polyclonal CAP206,JRFL,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,PVO_4,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,Q168_A2,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,Q23_17,Gray et al. J Virol 83:11265 (2009a),19692477,,,320
polyclonal CAP206,Q461_E2,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,Q842_D12,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,QH0692_42,Gray et al. J Virol 83:11265 (2009a),19692477,,,383
polyclonal CAP206,QH0692_42,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,125
polyclonal CAP206,REJO4541_67,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,RHPA4259_7,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,SC422_8,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,THRO4156,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,TRJO4551_58,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,TRO_11,Gray et al. J Virol 83:11265 (2009a),19692477,,,491
polyclonal CAP206,TRO_11,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,212
polyclonal CAP206,UG024_2,Gray et al. J Virol 83:11265 (2009a),19692477,,,1556
polyclonal CAP206,WITO4160_33,Gray et al. J Virol 83:11265 (2009a),19692477,,,144
polyclonal CAP206,ZM135_10A,Gray et al. J Virol 83:11265 (2009a),19692477,,,246
polyclonal CAP206,ZM197_7,Gray et al. J Virol 83:11265 (2009a),19692477,,,309
polyclonal CAP206,ZM197_7,Morris et al. PLoS One 6(9):e23532 (2011),21980336,,,256
polyclonal CAP206,ZM214_15,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,ZM233_6,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP206,ZM249_1,Gray et al. J Virol 83:11265 (2009a),19692477,,,<40
polyclonal CAP248,6535_3,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,283
polyclonal CAP248,AC10_29,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,71
polyclonal CAP248,CAAN5342,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,62
polyclonal CAP248,CAP206_1_B5,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,1245
polyclonal CAP248,CAP210_E8,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,1245
polyclonal CAP248,CAP244_D3,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,CAP45_G3,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,3880
polyclonal CAP248,CAP88_6M_C10,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,CNE52,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,1620
polyclonal CAP248,CON_C,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,2056
polyclonal CAP248,DU151_02,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,304
polyclonal CAP248,DU156_12,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,573
polyclonal CAP248,DU172_17,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,183
polyclonal CAP248,DU422_1,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,147
polyclonal CAP248,PVO_4,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,129
polyclonal CAP248,Q168_A2,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,71
polyclonal CAP248,Q23_17,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,246
polyclonal CAP248,Q259_17,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,646
polyclonal CAP248,Q461_E2,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,Q769_D22,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,Q842_D12,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,593
polyclonal CAP248,REJO4541_67,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,RHPA4259_7,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,SC422_8,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,THRO4156,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,TRJO4551_58,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,TRO_11,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,117
polyclonal CAP248,WITO4160_33,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,ZM109_4,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,101
polyclonal CAP248,ZM135_10A,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP248,ZM197_7,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,100
polyclonal CAP248,ZM214_15,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,101
polyclonal CAP248,ZM233_6,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,1571
polyclonal CAP248,ZM249_1,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,113
polyclonal CAP248,ZM53_12,Wibmer et al. PLoS Pathog 13:e1006074 (2017),28076415,,,<40
polyclonal CAP256 Year1,6535_3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,AC10_29,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,CAAN5342,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,CAP210_E8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,7091
polyclonal CAP256 Year1,CAP244_D3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,CAP45_G3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,287
polyclonal CAP256 Year1,DU156_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,DU172_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,DU422_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,PVO_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,47
polyclonal CAP256 Year1,Q168_A2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,Q23_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,Q259_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,Q461_E2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,Q769_D22,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,Q842_D12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,QH0692_42,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,REJO4541_67,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,RHPA4259_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,SC422_8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,THRO4156,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,TRJO4551_58,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,TRO_11,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,WITO4160_33,Doria-Rose et al. Nature 509:55 (2014),24590074,,,56
polyclonal CAP256 Year1,ZM109_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,ZM135_10A,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,ZM197_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,ZM214_15,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,ZM233_6,Doria-Rose et al. Nature 509:55 (2014),24590074,,,238
polyclonal CAP256 Year1,ZM249_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year1,ZM53_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,979
polyclonal CAP256 Year2,6535_3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,214
polyclonal CAP256 Year2,AC10_29,Doria-Rose et al. Nature 509:55 (2014),24590074,,,64
polyclonal CAP256 Year2,CAAN5342,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,CAP210_E8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,7830
polyclonal CAP256 Year2,CAP244_D3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,CAP45_G3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,7898
polyclonal CAP256 Year2,DU156_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,394
polyclonal CAP256 Year2,DU172_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,DU422_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,346
polyclonal CAP256 Year2,PVO_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,53
polyclonal CAP256 Year2,Q168_A2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,70
polyclonal CAP256 Year2,Q23_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,171
polyclonal CAP256 Year2,Q259_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,792
polyclonal CAP256 Year2,Q461_E2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,Q769_D22,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,Q842_D12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,47
polyclonal CAP256 Year2,QH0692_42,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,REJO4541_67,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,RHPA4259_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,SC422_8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,THRO4156,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,TRJO4551_58,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,TRO_11,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,WITO4160_33,Doria-Rose et al. Nature 509:55 (2014),24590074,,,219
polyclonal CAP256 Year2,ZM109_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,70
polyclonal CAP256 Year2,ZM135_10A,Doria-Rose et al. Nature 509:55 (2014),24590074,,,68
polyclonal CAP256 Year2,ZM197_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,151
polyclonal CAP256 Year2,ZM214_15,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,ZM233_6,Doria-Rose et al. Nature 509:55 (2014),24590074,,,4360
polyclonal CAP256 Year2,ZM249_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year2,ZM53_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,14218
polyclonal CAP256 Year3,6535_3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,788
polyclonal CAP256 Year3,AC10_29,Doria-Rose et al. Nature 509:55 (2014),24590074,,,48
polyclonal CAP256 Year3,CAAN5342,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,CAP210_E8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,13580
polyclonal CAP256 Year3,CAP244_D3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,58
polyclonal CAP256 Year3,CAP45_G3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,13402
polyclonal CAP256 Year3,DU156_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1363
polyclonal CAP256 Year3,DU172_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,DU422_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1907
polyclonal CAP256 Year3,PVO_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,86
polyclonal CAP256 Year3,Q168_A2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,2349
polyclonal CAP256 Year3,Q23_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1107
polyclonal CAP256 Year3,Q259_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,114
polyclonal CAP256 Year3,Q461_E2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,422
polyclonal CAP256 Year3,Q769_D22,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,Q842_D12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,658
polyclonal CAP256 Year3,QH0692_42,Doria-Rose et al. Nature 509:55 (2014),24590074,,,49
polyclonal CAP256 Year3,REJO4541_67,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,RHPA4259_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,SC422_8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,THRO4156,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,TRJO4551_58,Doria-Rose et al. Nature 509:55 (2014),24590074,,,56
polyclonal CAP256 Year3,TRO_11,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year3,WITO4160_33,Doria-Rose et al. Nature 509:55 (2014),24590074,,,293
polyclonal CAP256 Year3,ZM109_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,398
polyclonal CAP256 Year3,ZM135_10A,Doria-Rose et al. Nature 509:55 (2014),24590074,,,69
polyclonal CAP256 Year3,ZM197_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1062
polyclonal CAP256 Year3,ZM214_15,Doria-Rose et al. Nature 509:55 (2014),24590074,,,920
polyclonal CAP256 Year3,ZM233_6,Doria-Rose et al. Nature 509:55 (2014),24590074,,,13476
polyclonal CAP256 Year3,ZM249_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,230
polyclonal CAP256 Year3,ZM53_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,13474
polyclonal CAP256 Year4,6535_3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,284
polyclonal CAP256 Year4,AC10_29,Doria-Rose et al. Nature 509:55 (2014),24590074,,,66
polyclonal CAP256 Year4,CAAN5342,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,CAP210_E8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,5250
polyclonal CAP256 Year4,CAP244_D3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,62
polyclonal CAP256 Year4,CAP45_G3,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1006
polyclonal CAP256 Year4,DU156_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1116
polyclonal CAP256 Year4,DU172_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,DU422_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1968
polyclonal CAP256 Year4,PVO_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,47
polyclonal CAP256 Year4,Q168_A2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,352
polyclonal CAP256 Year4,Q23_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,448
polyclonal CAP256 Year4,Q259_17,Doria-Rose et al. Nature 509:55 (2014),24590074,,,433
polyclonal CAP256 Year4,Q461_E2,Doria-Rose et al. Nature 509:55 (2014),24590074,,,127
polyclonal CAP256 Year4,Q769_D22,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,Q842_D12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,602
polyclonal CAP256 Year4,QH0692_42,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,REJO4541_67,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,RHPA4259_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,49
polyclonal CAP256 Year4,SC422_8,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,THRO4156,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,TRJO4551_58,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,TRO_11,Doria-Rose et al. Nature 509:55 (2014),24590074,,,69
polyclonal CAP256 Year4,WITO4160_33,Doria-Rose et al. Nature 509:55 (2014),24590074,,,99
polyclonal CAP256 Year4,ZM109_4,Doria-Rose et al. Nature 509:55 (2014),24590074,,,156
polyclonal CAP256 Year4,ZM135_10A,Doria-Rose et al. Nature 509:55 (2014),24590074,,,<45
polyclonal CAP256 Year4,ZM197_7,Doria-Rose et al. Nature 509:55 (2014),24590074,,,1245
polyclonal CAP256 Year4,ZM214_15,Doria-Rose et al. Nature 509:55 (2014),24590074,,,538
polyclonal CAP256 Year4,ZM233_6,Doria-Rose et al. Nature 509:55 (2014),24590074,,,5261
polyclonal CAP256 Year4,ZM249_1,Doria-Rose et al. Nature 509:55 (2014),24590074,,,119
polyclonal CAP256 Year4,ZM53_12,Doria-Rose et al. Nature 509:55 (2014),24590074,,,15460
polyclonal CBJC438 3/2008,246_F3_C10_2,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,253
polyclonal CBJC438 3/2008,25710_2_43,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,323
polyclonal CBJC438 3/2008,398_F1_F6_20,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,829
polyclonal CBJC438 3/2008,703010217_B6,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,331
polyclonal CBJC438 3/2008,BJOX002000_03_2,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,248
polyclonal CBJC438 3/2008,CE1176_A3,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,496
polyclonal CBJC438 3/2008,CH119_10,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,217
polyclonal CBJC438 3/2008,CNE55,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,138
polyclonal CBJC438 3/2008,CNE8,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,191
polyclonal CBJC438 3/2008,TRO_11,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,358
polyclonal CBJC438 3/2008,X1632_S2_B10,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,214
polyclonal CBJC438 3/2008,X2278_C2_B6,Kumar et al. Sci Adv 6(38):eabb1328 (2020) - dataset 2,32938661,,,670
polyclonal CBJC515 2005,AC10_29,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,1867
polyclonal CBJC515 2005,BJMSM2249,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,79
polyclonal CBJC515 2005,BJMSM2316,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,2508
polyclonal CBJC515 2005,BJMSM2498,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,84
polyclonal CBJC515 2005,CAAN5342,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,248
polyclonal CBJC515 2005,CAP45_G3,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,164
polyclonal CBJC515 2005,CBJC515_05_16,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,43
polyclonal CBJC515 2005,CBJC515_05_17,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,55
polyclonal CBJC515 2005,CBJC515_05_18,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,34
polyclonal CBJC515 2005,CBJC515_05_19,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,75
polyclonal CBJC515 2005,CBJC515_05_20,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,41
polyclonal CBJC515 2005,CBJC515_05_21,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,37
polyclonal CBJC515 2005,CBJC515_05_22,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,46
polyclonal CBJC515 2005,CBJC515_05_23,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,49
polyclonal CBJC515 2005,CBJC515_05_24,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,28
polyclonal CBJC515 2005,CBJC515_05_25,Hu et al. Vaccines (Basel) 9:311 (2021),33805985,,,41
